Item ID,GUID,Name,Number,Imported ID,Base Price,Created Date,Archived,Modifier
400000004397063430,3c5a1934-bc94-4b7f-8d3a-2d590e0a7d01,Size,400000004397063431,,0.00,3/2/2020,No,No
400000000124874797,3d1a0fc8-d79e-4539-bd39-4a5d6ba218bc,Frutteto Options,400000000124874798,,0.00,11/20/2018,No,No
400000000877559945,3d3b7281-d9df-4023-9ef5-7cfe3485cf04,Size,400000000877559946,,0.00,4/8/2019,No,No
400000000124920581,3d716345-3719-48ae-b542-9957b045dfc5,Caprese Panini Options,400000000124920582,,0.00,11/20/2018,No,No
400000000828763683,3dd56784-155e-4259-8b2b-f186364d1317,Size,400000000828763684,,0.00,4/3/2019,No,No
400000001738733915,3e81650e-d823-4590-afee-1e646e8f6f5b,Size,400000001738733916,,0.00,7/8/2019,No,No
400000000593002394,3ee9e80d-ddd2-4805-9adf-4a33b7621ba1,Size,400000000593002395,,0.00,3/4/2019,No,No
400000000124923708,3efd1c2b-2b3d-4c25-8f79-e1be3c43b943,Tonno Panini Options,400000000124923709,,0.00,11/20/2018,No,No
400000003630026725,3f0e69ad-4127-4844-9c8a-24a725f030d8,Size,400000003630026726,,0.00,1/6/2020,No,No
400000005140344061,3f18c21c-6588-4c04-86f5-1214cb653872,DESSERT,400000005140344062,,0.00,5/24/2020,No,No
400000001499739835,3f4fe58d-eedf-4faa-b93c-de69f0b8f0d0,Size,400000001499739836,,0.00,6/14/2019,Yes,No
400000001221834675,3fc6a20b-c226-406e-a79c-025ae2520fdc,Size,400000001221834676,,0.00,5/17/2019,Yes,No
400000000829451799,4096dd29-d7b4-424b-8f7b-e167da5e41db,Size,400000000829451950,,0.00,4/3/2019,No,No
400000000124868961,4198decc-0acc-4017-95c7-6250cb7cec74,Gorgonzola Options,400000000124868962,,0.00,11/20/2018,No,No
400000005140382395,42b1c13e-8aac-4115-a0b0-0ed3e7bb0c7a,DESSERT,400000005140382396,,0.00,5/24/2020,No,No
