Item ID,GUID,Name,Number,Imported ID,Base Price,Created Date,Archived,Modifier,Parent Name,Parent Id,Parent Class
400000004213846102,750f7ae2-e97c-451a-8e75-19e8d0e6bd7f,Poggio Bateaux Chardonnay 18,400000004213846103,,0.00,2/20/2020,Yes,No,White,400000000186067255,MenuGroup
400000000268254278,7555a8c9-4619-4c4b-805f-1f122894575e,Lanciola Chianti Classico 16,400000000268254279,,0.00,1/3/2019,No,No,Red L-P,400000000268246650,MenuGroup
400000002784850666,755cb7af-828a-4008-98b1-bc9e1b6ebb0c,Castellaro Bergaglio Fornaci Gavi 18,400000002784850667,,0.00,10/17/2019,Yes,No,White,400000000271238759,MenuGroup
400000000268294980,757d9903-14dc-4e9a-aa03-2bb2ad544fa9,Tenuta Anfosso Fulavin 15,400000000268294981,,0.00,1/3/2019,Yes,No,Red Q-Z,400000000268246652,MenuGroup
400000027017480159,75822550-34ae-4706-960e-9d2525fa18e6,Lornano Chianti Classico 21,400000027017480160,,0.00,1/25/2023,Yes,No,Red L-P,400000000268246650,MenuGroup
400000002634935395,758736de-e403-47aa-b5aa-94921c4475b3,Roche de Bellene Bourg 17,400000002634935396,,0.00,10/3/2019,Yes,No,Red Q-Z,400000000268246652,MenuGroup
400000002035911854,758ff640-98f0-4be3-897e-de42d3f41c53,Massican Annia 18,400000002035911855,,0.00,8/5/2019,Yes,No,WINE CLUB,400000000287676817,Menu
400000003356187867,75a52c3d-cfc2-4bb7-bcd6-67f24871eccc,Runquist Barbera,400000003356187868,,0.00,12/13/2019,Yes,No,Red Q-Z,400000000268246652,MenuGroup
400000027020199960,75bdaafc-d472-435b-820c-2ffdf12fe393,Pelio Estate Pinot Noir,400000027020199961,,0.00,1/25/2023,Yes,No,Red L-P,400000000268246650,MenuGroup
400000040901532667,75c82838-136d-4a35-9130-b0e8c03c136e,Fonzone Greco di Tufo,400000040901532668,,0.00,4/25/2024,No,No,White,400000000186067255,MenuGroup
400000002684285754,75ea8fc1-4f0d-472b-a05c-5e74e085ab04,Philippe Belle Les Pierelles Crozes Hermitage 16,400000002684285755,,0.00,10/7/2019,Yes,No,WINE CLUB,400000000287676817,Menu
400000023951884292,75f345ff-d385-4e8b-966a-6c548c8699d2,Borgo Paglianetto 'Jera' Verdicchio 16,400000023951884293,,0.00,10/4/2022,Yes,No,White,400000000271238759,MenuGroup
400000000268254235,75fd26d6-4cff-49f2-8717-96a571efa482,L'Arco Amarone 17,400000000268254236,,0.00,1/3/2019,No,No,Red L-P,400000000268246650,MenuGroup
400000026157947249,763a2fa5-bbaa-4e9e-b783-e384a8674fe1,Soalheiro Alvarinho 21,400000026157948850,,0.00,12/23/2022,Yes,No,White,400000000271238759,MenuGroup
400000000192316583,76459a53-4d65-4ff5-a012-26712a34b63e,*Samuel Louis Smith Albatross Ridge Pinot Noir 16,400000000192316584,,0.00,12/13/2018,Yes,No,Red A-K,400000000186067251,MenuGroup
400000017541091230,7662c8cb-4c33-4978-a698-3acbeb063e75,Conti Zecca Primitivo 18,400000017541091231,,0.00,2/10/2022,No,No,Red A-K,400000000186067251,MenuGroup
400000017540882863,766e72b5-6874-4b4c-92e0-79fb5b41b03b,"Poggio ""Croja"" Barbera d'Asti 19",400000017540882864,,0.00,2/10/2022,No,No,Red L-P,400000000268246650,MenuGroup
400000008959283612,76b74038-83f3-4109-854b-89f176a50415,Laird Pinot Grigio,400000008959283613,,0.00,1/20/2021,No,No,WINE CLUB,400000000287676817,Menu
400000004015938271,76be62bf-1e75-4b85-87a2-ccdcaa9b69f9,Double Canyon Cabernet 15,400000004015938272,,0.00,2/7/2020,Yes,No,Red A-K,400000000186067251,MenuGroup
400000001974663297,76bed3bb-f81d-4375-b502-75aa6efbe2d1,Billecart Salmon 08,400000001974663298,,0.00,7/31/2019,Yes,No,Bubbles,400000000186067099,MenuGroup
400000003629953613,76fa14d2-ee30-4252-a1db-d5a530a303ef,Annesanti Il Rosso 17,400000003629953614,,0.00,1/6/2020,Yes,No,WINE CLUB,400000000287676817,Menu
400000026158932994,7720face-c129-4755-834b-489780d6debe,Cahors Cedre Heritage 19,400000026158932995,,0.00,12/23/2022,Yes,No,Red,400000000271238761,MenuGroup
400000006115112427,772ac574-b9da-432e-b62c-93708d8d6163,Hedges CMS Chardonnay 18,400000006115112428,,0.00,7/30/2020,Yes,No,White,400000000186067255,MenuGroup
400000023818985466,7737cca7-b5dc-4d11-a6fb-abb32c6c02ce,Assiduous Volkmann Vineyard Pinot Noir 22,400000023818985467,,0.00,9/29/2022,No,No,Red A-K,400000000186067251,MenuGroup
400000000192316579,77446ec7-a7e7-4ffb-9248-6348f883c58a,*Salicutti Brunello di Montalcino Piaggione Riserva 08,400000000192316580,,0.00,12/13/2018,Yes,No,Red A-K,400000000186067251,MenuGroup
400000007689852759,777a6e65-10e5-4ca0-8770-fbea427aaa01,Dashe Cellars Delta Reds,400000007689852760,,0.00,10/28/2020,Yes,No,Red A-K,400000000186067251,MenuGroup
400000000192059001,77b05bd7-690f-4c17-9493-e4d95856eecf,Ganevat Vin Jaune 07,400000000192059002,,0.00,12/13/2018,Yes,No,White,400000000186067255,MenuGroup
400000000192058992,77b58aa8-bf1c-4bce-85bf-3835fafd96db,Foreau Demi Sec 15,400000000192058993,,0.00,12/13/2018,Yes,No,White,400000000186067255,MenuGroup
400000000287691259,77bb0a6d-3b03-41cc-a5a8-4a210da86098,Dubl Brut Rose NV,400000000287691260,,0.00,1/7/2019,Yes,No,WINE CLUB,400000000287676817,Menu
400000000192316134,77e08888-4b20-4cbd-864a-d0125707c22d,August West SLH Pinot 14,400000000192316135,,0.00,12/13/2018,Yes,No,Red A-K,400000000186067251,MenuGroup
400000000192316272,77e9ad03-4aef-4505-8aad-b682987fbf47,Forey MAG 14,400000000192316273,,0.00,12/13/2018,Yes,No,Red A-K,400000000186067251,MenuGroup
400000000192316524,77ee3e8c-55ec-40f1-a2b4-1a2cd4ff18d7,*Produttori Barbaresco Asili 11,400000000192316525,,0.00,12/13/2018,Yes,No,Red A-K,400000000186067251,MenuGroup
400000002995358761,78044505-18f4-42f5-ac80-d0c96345f1af,Due Terre Frappato 17,400000002995358762,,0.00,11/7/2019,Yes,No,Red A-K,400000000186067251,MenuGroup
400000000192059173,7807ef8c-2480-4152-99e2-1e470e316994,ZorZettig Pinot Grigio 17,400000000192059174,,0.00,12/13/2018,Yes,No,White,400000000186067255,MenuGroup
400000008493126684,780c3fd9-573c-4527-acf0-b1a089dbe410,Villa Creek Avenger,400000008493126685,,0.00,12/19/2020,No,No,WINE CLUB,400000000287676817,Menu
400000000192316544,7810e3c8-0672-4087-bef4-5229e3f03316,*Quilt Cab MAG 15,400000000192316545,,0.00,12/13/2018,Yes,No,Red A-K,400000000186067251,MenuGroup
400000009800464993,784619c0-7358-48bc-ab4e-32be733a34c3,Gimonnet Belles Annees Brut NV,400000009800464994,,0.00,3/10/2021,Yes,No,Bubbles,400000000186067099,MenuGroup
400000000268294955,7846ea00-bcb8-495e-8424-7365afd273ce,Sans Liege The Offering GSM 14,400000000268294956,,0.00,1/3/2019,Yes,No,Red Q-Z,400000000268246652,MenuGroup
400000002973719963,785c59fe-30a1-4045-8e0a-1dbcc920803a,Chateau Teulon Blanc 17,400000002973719964,,0.00,11/4/2019,Yes,No,WINE CLUB,400000000287676817,Menu
400000004086331205,785ec507-b7dc-402c-83a5-a7c185ad9f09,Bahr Ultra Violet Merlot 12,400000004086331206,,0.00,2/12/2020,Yes,No,Red A-K,400000000186067251,MenuGroup
400000000291858954,78622028-bc54-486f-8fa4-1dfe89d39415,Groth Reserve Cab 13,400000000291858955,,0.00,1/9/2019,Yes,No,Red A-K,400000000186067251,MenuGroup
400000000192316262,7866b4a7-2fc3-4f5c-bb76-ce58ac29aca2,Ferrando Carema Etichetta Bianco 13,400000000192316263,,0.00,12/13/2018,Yes,No,Red A-K,400000000186067251,MenuGroup
400000000219167688,786d4e6c-a829-462d-b622-95d4973a769e,Rose GLS/TST,400000000219167689,,0.00,12/20/2018,Yes,No,BTG,400000000217581031,MenuGroup
400000034266656261,78765086-9fe3-4551-b91d-ed6139d81610,Casa Comerci Refulu Greco 20,400000034266656262,,0.00,9/14/2023,Yes,No,White,400000000271238759,MenuGroup
400000035072542184,7879e03b-595c-4d85-827f-dc56244596de,Roger Sancerre,400000035072542185,,0.00,10/10/2023,No,No,PUP Retail,400000031290270378,MenuGroup
400000004015720573,787fecaf-37b6-4ce0-81b3-8df9b7d087cb,Lancaster Red 16,400000004015720574,,0.00,2/7/2020,Yes,No,Red L-P,400000000268246650,MenuGroup
400000000274135597,78819b95-ede9-479b-985a-0bfe0b051f4e,Wine Club,400000000274135598,,0.00,1/4/2019,Yes,No,WINE,400000000186055623,Menu
400000001407204544,78bcafb8-e7bb-4d83-84f3-76e3f0ae923b,Kobal Brut Rose NV,400000001407204545,,0.00,6/5/2019,Yes,No,Bubbles,400000000186067099,MenuGroup
400000000498933373,78d6ddd8-9470-47a0-abd6-9ee7a3df1546,Vina Robles Chardonnay 17,400000000498933374,,0.00,2/18/2019,Yes,No,White,400000000271238759,MenuGroup
400000000268246652,78e66ed5-5456-4df0-b05b-b23487d5494f,Red Q-Z,400000000268246653,,0.00,1/3/2019,No,No,WINE,400000000186055623,Menu
400000004396929905,78ecf247-ca34-4fb1-9068-7722861c0ef4,Tenuta di Castellaro Bianco Pomice 17,400000004396929906,,0.00,3/2/2020,Yes,No,WINE CLUB,400000000287676817,Menu
400000001468215946,791b603c-bfd0-4ee5-9ce9-8b5ba8064486,Rombauer Chard 17,400000001468215947,,0.00,6/11/2019,Yes,No,White,400000000186067255,MenuGroup
400000002684285238,7924846d-ad47-473f-bd44-0f2bc1140e1a,Krasno Rebula 15,400000002684285239,,0.00,10/7/2019,Yes,No,WINE CLUB,400000000287676817,Menu
400000000268254508,7927f0df-5586-434f-a95c-50af12883080,Produttori Barbaresco Rabaja 11,400000000268254509,,0.00,1/3/2019,Yes,No,Red L-P,400000000268246650,MenuGroup
400000000186071128,793370c5-d132-4423-830d-0494cc2385ea,Pol Clement Rose NV,400000000186071129,,0.00,12/11/2018,Yes,No,Bubbles,400000000186067099,MenuGroup
400000001214796860,79397ec9-cffd-4879-8f29-6a0aa3d38d7f,Selle e Mosca Torbato,400000001214796861,,0.00,5/16/2019,Yes,No,White,400000000186067255,MenuGroup
400000000192316314,79486b35-48f8-4f46-a808-84506890914d,J. Prieur Corton Bressandes '11,400000000192316315,,0.00,12/13/2018,Yes,No,Red A-K,400000000186067251,MenuGroup
400000002839501519,799a1491-78ea-4b5e-b07a-562df8a2814f,Wine,400000002839501520,,0.00,10/22/2019,No,No,Las Joyas,400000002839495641,Menu
400000004116344430,799c6bc7-7cec-44c1-b484-9c9b8dd479d2,Chateau Haut Segottes St Emilion 16,400000004116344431,,0.00,2/14/2020,Yes,No,Red A-K,400000000186067251,MenuGroup
400000033600826481,79ca13c8-d725-4afb-a944-f647a2431d73,Domaine Serrigny Pinot Noir 21,400000033600826482,,0.00,8/24/2023,No,No,Red,400000000271238761,MenuGroup
400000000160228019,79f2c00e-9270-4370-8922-591a4feffc95,White Wine,400000000160228020,,0.00,12/3/2018,Yes,No,Wine,400000000160220796,MenuGroup
400000000192316589,79f52b6d-eaac-4e10-b286-1fd80a89e20b,*Saxum James Berry GSM 13,400000000192316590,,0.00,12/13/2018,Yes,No,Red A-K,400000000186067251,MenuGroup
400000000560403565,79fe3f9f-ceb3-486b-a7cc-8ae9b51abe33,Vinca Minor Cabernet 16,400000000560403566,,0.00,2/28/2019,Yes,No,Red Q-Z,400000000268246652,MenuGroup
400000005015949351,7a1009f7-309e-45a2-a394-5bb926135862,Morone Neropianna Barbera 17,400000005015949352,,0.00,5/12/2020,Yes,No,Red L-P,400000000268246650,MenuGroup
400000000788499448,7a1b49a3-da23-4f01-8b8e-a10503f2b70a,Bacchus Gingers Pinot 17,400000000788499449,,0.00,3/29/2019,Yes,No,Red A-K,400000000186067251,MenuGroup
400000023953682174,7a509532-e6aa-4be1-bd1d-27367bb948b4,Chateau de Cugat Bordeaux 16,400000023953682175,,0.00,10/4/2022,No,No,Red,400000000271238761,MenuGroup
400000001393987513,7a73a602-be0f-4a9f-aa3a-448278ee5def,Fenaroli Cerasuolo 18,400000001393987514,,0.00,6/3/2019,Yes,No,WINE CLUB,400000000287676817,Menu
400000003406183043,7aba0ee8-51ca-4025-a9a1-95d481da5e85,Meo-Camuzet Bourgogne Rouge 17,400000003406183044,,0.00,12/17/2019,Yes,No,Red L-P,400000000268246650,MenuGroup
400000000820912242,7ad81a66-2afe-45d2-bb2d-041b3d3f7df2,Whispering Angel Rose MAG 17,400000000820912243,,0.00,4/2/2019,Yes,No,Rose,400000000186067253,MenuGroup
400000023952959655,7b061f6f-53e6-42ec-b352-1d8ae3e5c4c4,Domaine Eden Cabernet Sauvignon 17,400000023952959656,,0.00,10/4/2022,No,No,Red,400000000271238761,MenuGroup
400000000192058994,7b1492a4-83d2-4ea7-9a47-4ac502f7bd8b,Ganevat Blanc Le Zaune a Dede NV,400000000192058995,,0.00,12/13/2018,Yes,No,White,400000000186067255,MenuGroup
400000034296353282,7b490e94-728c-467c-9de2-63cb19061c96,Spicy Capicollo,400000034296353283,,0.00,9/15/2023,No,No,SALUMI,400000000267942331,MenuGroup
400000000566114290,7b52417b-8e59-474b-8716-15c084c00da0,Kennedy Estate Cabernet 14,400000000566114291,,0.00,3/1/2019,Yes,No,Red A-K,400000000186067251,MenuGroup
400000000192316182,7b5f7181-8d25-44b9-a7e6-95a8d54fd68b,Chateau Gloria 2012,400000000192316183,,0.00,12/13/2018,Yes,No,Red A-K,400000000186067251,MenuGroup
400000006492138190,7b6eaf23-87d7-49fa-b935-3ce0c11893b8,Fenaroli Montepulciano 16,400000006492138191,,0.00,8/21/2020,Yes,No,WINE CLUB,400000000287676817,Menu
400000002973719977,7b769ebe-5fd3-498f-809c-9d84e9404c80,Rezzadore Tai Rosso 17,400000002973719978,,0.00,11/4/2019,Yes,No,WINE CLUB,400000000287676817,Menu
400000007551360099,7ba16930-d699-4a04-8900-46150abe697e,Herman Story Casual Encounters 17,400000007551360900,,0.00,10/20/2020,No,No,WINE CLUB,400000000287676817,Menu
400000000268295101,7c3cfe8f-5aa5-40ca-a72d-fc11a92e48e8,Vieux Telegraphe CdP 07,400000000268295102,,0.00,1/3/2019,Yes,No,Red Q-Z,400000000268246652,MenuGroup
400000005980913734,7c438296-fab6-459a-bbb0-91dfde0a193d,Tin Barn Zinfandel 14,400000005980913735,,0.00,7/21/2020,Yes,No,Red Q-Z,400000000268246652,MenuGroup
400000000192316254,7c478a11-266f-4264-b4de-e2fed924e6cf,En Garde Mt Veeder Cab 14,400000000192316255,,0.00,12/13/2018,Yes,No,Red A-K,400000000186067251,MenuGroup
400000004016095405,7c525094-5a7c-492e-90cf-010446eb5386,Castello Monaci Verdeca 17,400000004016095406,,0.00,2/7/2020,Yes,No,White,400000000186067255,MenuGroup
400000000192058930,7c86ead8-5caa-471c-b8b6-15010c18fbfc,Benjamin Romeo Predicador Blanco 14,400000000192058931,,0.00,12/13/2018,Yes,No,White,400000000186067255,MenuGroup
400000009801175912,7cb096fb-4899-41b8-8ffb-8f1e6b2d9704,Cellars 33 Hummingbird Pinot 16,400000009801175913,,0.00,3/10/2021,Yes,No,Red A-K,400000000186067251,MenuGroup
400000006078206882,7cc104a1-1d76-4fa1-a4ea-ad090894b853,Jorgensen Cabernet Franc 17,400000006078206883,,0.00,7/27/2020,Yes,No,Red A-K,400000000186067251,MenuGroup
400000000192316454,7d0481c9-667a-4318-b4be-152c8fa662e0,*Lorenzo Napa Cabernet 14,400000000192316455,,0.00,12/13/2018,Yes,No,Red A-K,400000000186067251,MenuGroup
400000000192055882,7d16fa8b-12b7-4725-ad8e-341efbd67b5e,Tenuta Castellaro Rosa Caolino 15,400000000192055883,,0.00,12/13/2018,Yes,No,Rose,400000000186067253,MenuGroup
400000032924985194,7d2314f0-b9aa-4b64-bee1-eb998d0b7e61,Collematoni Brunello 18,400000032924985195,,0.00,8/3/2023,No,No,Red A-K,400000000186067251,MenuGroup
400000000192316248,7d5ab57d-b9c5-4725-a61d-ebe6e3e7eb04,El Pedrosal Ribera Crianza 14,400000000192316249,,0.00,12/13/2018,Yes,No,Red A-K,400000000186067251,MenuGroup
400000000186071071,7d632b38-c6c6-4d29-9d3e-3e813b13233c,Haarmeyer St Roy Pet Nat 16,400000000186071072,,0.00,12/11/2018,Yes,No,Bubbles,400000000186067099,MenuGroup
400000000186067253,7d7574cc-ca0e-47be-89f0-ce3e359fb6c7,Rose,400000000186067254,,0.00,12/11/2018,No,No,WINE,400000000186055623,Menu
400000004758794611,7dc1902e-8c8b-410e-9403-9564ac8d1816,La Staffa Verdicchio 18,400000004758794612,,0.00,4/10/2020,Yes,No,White,400000000186067255,MenuGroup
400000000268295103,7de454a8-380b-4dcd-977c-3688a1e35ebb,Vigna Rada Alghero Cagnulari Arsenale 15,400000000268295104,,0.00,1/3/2019,Yes,No,Red Q-Z,400000000268246652,MenuGroup
400000030682611728,7df91ef2-e49a-4d51-b597-0ebae2f99499,Casa Comerci 'Libici' Maglioco Canino 19,400000030682611729,,0.00,5/25/2023,No,No,Red A-K,400000000186067251,MenuGroup
400000030682512047,7e0ef8af-d424-455c-8e64-ea27b8e878e1,Cantina Morone Sannio Piedrosso 18,400000030682512048,,0.00,5/25/2023,No,No,Red A-K,400000000186067251,MenuGroup
400000002111111481,7e94845b-3365-46c6-b011-2867ebcddae4,alfred gratien,400000002111111482,,0.00,8/12/2019,Yes,No,Bubbles,400000000186067099,MenuGroup
400000023875909993,7ea93262-5a27-400c-8262-40ce9b898c67,Abad Dom Bueno Godello 21,400000023875909994,,0.00,10/1/2022,Yes,No,White,400000000271238759,MenuGroup
400000001565389059,7eb07484-8e3b-4e2b-90c5-f43b1b37a5c2,Signed Cookbook,400000001565389060,,0.00,6/21/2019,No,No,Fried Chicken & Champ,400000001565358785,Menu
400000003665037163,7ec2e48d-17f7-4f60-8d67-5b3aead76719,Thistledown Cunning Plan Shiraz 16,400000003665037164,,0.00,1/10/2020,Yes,No,Red,400000000271238761,MenuGroup
400000001836682072,7ee52536-3099-4a7d-b5b3-f7f4807a6348,Hugel Gentil White 17,400000001836682073,,0.00,7/18/2019,Yes,No,White,400000000186067255,MenuGroup
400000032707772031,7f1f0561-0c3a-4e86-b7b5-fef46e2aaefe,Madson Toyon,400000032707772032,,0.00,7/27/2023,No,No,Salmon & Pinot Retail,400000032707631552,MenuGroup
400000004671289507,7f35ecf8-28e0-4d80-a762-35b919acb42f,Lucia SLH Pinot Noir 18,400000004671289508,,0.00,3/27/2020,Yes,No,Red L-P,400000000268246650,MenuGroup
400000000217600363,7f709222-3388-4010-860b-cbb7cee9f51f,C.p. aka primitivo 17,400000000217600364,,0.00,12/20/2018,Yes,No,Rose,400000000186067253,MenuGroup
400000003002840476,7f733f55-fc9d-4ff8-9e7e-e068782ec6da,Due Terre Grillo 18,400000003002840477,,0.00,11/8/2019,Yes,No,White,400000000186067255,MenuGroup
400000000268295039,7fa229ac-da06-4926-945e-0c56047ef625,Viberti Barolo Serra di Turchi 19,400000000268295040,,0.00,1/3/2019,No,No,Red Q-Z,400000000268246652,MenuGroup
400000000268294967,7fd0a671-dd8f-4d8d-9056-2c8e8685a2c0,Silver Oak Alexander Valley Cab 14,400000000268294968,,0.00,1/3/2019,Yes,No,Red Q-Z,400000000268246652,MenuGroup
400000000361261539,7fe857c7-bb6a-4628-9625-8f67145e6a60,Conti Zecca Negroamaro,400000000361261540,,0.00,1/25/2019,Yes,No,Red A-K,400000000186067251,MenuGroup
400000003927842272,805527f2-711d-44f7-96b6-92d4db0b89d5,Zorzettig Ribolla Gialla 17,400000003927842273,,0.00,1/31/2020,Yes,No,Zorzettig,400000003925157590,MenuGroup
400000021874166021,808de36a-a084-4b2e-b291-d743e9ce2b0f,"Clos Bellane ""Altitude"" Rose 20",400000021874166022,,0.00,7/21/2022,Yes,No,Rose,400000000271238757,MenuGroup
400000000192059161,80b7a8a2-60f3-4650-9f7a-fb5cda1f14c5,Weingut Schloss Maissau Grüner Veltliner 16,400000000192059162,,0.00,12/13/2018,Yes,No,White,400000000186067255,MenuGroup
400000000192059003,80d7fd19-2cce-4feb-9d95-2b049d52333d,Gemstone Estate Chardonnay 13,400000000192059004,,0.00,12/13/2018,Yes,No,White,400000000186067255,MenuGroup
400000000363199339,80e4f9f2-343a-47db-b633-4cf0ef35cd85,Quinta Nova LBV Port 14,400000000363199340,,0.00,1/25/2019,Yes,No,Dessert,400000000280613574,MenuGroup
400000001393987515,80f610f3-8b05-486c-aac3-4d0fbcb4edca,Double Canyon Horse Heaven Hils Cabernet 15,400000001393987516,,0.00,6/3/2019,Yes,No,WINE CLUB,400000000287676817,Menu
400000001088681394,810fc10a-3690-4778-94cc-c24bf1c2dfaf,Alfaro Rosella's Pinot Noir 17,400000001088681395,,0.00,5/3/2019,Yes,No,Red,400000000271238761,MenuGroup
400000004396929399,812926bb-39d1-4e98-94ce-f8e1acd96007,Brick & Mortar BdB Brut 15,400000004396929900,,0.00,3/2/2020,Yes,No,WINE CLUB,400000000287676817,Menu
400000005966937439,812e6f75-c793-4bc6-870f-499c7f0205c2,Scherrer Zinfandel 14,400000005966937440,,0.00,7/20/2020,Yes,No,Red Q-Z,400000000268246652,MenuGroup
400000002145734302,8130c651-7aab-4821-a581-103dd9c2b0b6,Vina Alberdi Rioja 13,400000002145734303,,0.00,8/16/2019,Yes,No,Red Q-Z,400000000268246652,MenuGroup
400000014452224476,81327b28-3bc5-4331-bf28-83b59c8a52c3,Saxon Brown Grenache,400000014452224477,,0.00,9/23/2021,Yes,No,Red Q-Z,400000000268246652,MenuGroup
400000000566562772,813ad5b9-7595-4831-bfe1-12cc83e8c2f6,Caven Al Carmine Inferno Riserva 11,400000000566562773,,0.00,3/1/2019,Yes,No,Red A-K,400000000186067251,MenuGroup
400000005270228948,814d0e41-365e-4065-99ef-3d9da6c429c6,Vincent Dampt Petit Chablis 18,400000005270228949,,0.00,6/5/2020,Yes,No,White,400000000186067255,MenuGroup
400000000271243032,81aaf2c4-8b24-48e2-a1d8-2808339ce38e,Castellari Bergaglio Fornaci Gavi,400000000271243033,,0.00,1/4/2019,Yes,No,White,400000000271238759,MenuGroup
400000005270230204,81b65e5e-9f15-47f5-94d6-0e461d602302,Lieu Dit Melon 18,400000005270230205,,0.00,6/5/2020,Yes,No,White,400000000186067255,MenuGroup
400000002222109979,81bca212-2f0c-4900-ad20-ea0ee6faddac,Terre Bianche Torbato 14,400000002222109980,,0.00,8/23/2019,Yes,No,White,400000000186067255,MenuGroup
400000006492138184,81f32c86-882c-4cf7-bb7f-7f0f5d2feef3,Dom Taille aux Loups Clos Michet Montlouis 17,400000006492138185,,0.00,8/21/2020,Yes,No,WINE CLUB,400000000287676817,Menu
400000000192316377,82101dfb-68c4-4c7c-895d-f88f2004ba91,*Lateral 14,400000000192316378,,0.00,12/13/2018,Yes,No,Red A-K,400000000186067251,MenuGroup
400000035997642846,821ec6f9-54c0-44ea-aac6-d9be374227b9,Diatom Chardonnay 22,400000035997642847,,0.00,11/10/2023,Yes,No,White,400000000186067255,MenuGroup
400000034296353284,82202fd9-e96f-47a2-adc9-eaa2598ff23e,Nostrano,400000034296353285,,0.00,9/15/2023,No,No,SALUMI,400000000267942331,MenuGroup
400000003665037161,8224b5ea-8ad1-486c-911c-e64ab65ef55e,Chateau de la Terriere Brouilly 16,400000003665037162,,0.00,1/10/2020,Yes,No,Red,400000000271238761,MenuGroup
400000000268254466,823343f5-ae83-4ef8-a5d3-d3f2d7b042e9,Paris Valley Road Cabernet Sauvignon 16,400000000268254467,,0.00,1/3/2019,Yes,No,Red L-P,400000000268246650,MenuGroup
400000006002599632,8237d281-fdd3-485f-8721-99684e00b158,Feuerheerd 16,400000006002599633,,0.00,7/23/2020,Yes,No,Red A-K,400000000186067251,MenuGroup
400000002684285248,82541aa1-372f-44e9-bdf2-27d9e172a4e6,Cincinnato Nero Buono 17,400000002684285249,,0.00,10/7/2019,Yes,No,WINE CLUB,400000000287676817,Menu
400000002074429788,826080cb-73ee-4da5-b77f-29c3b637b776,Ulacia Txakolina Rosado 18,400000002074429789,,0.00,8/9/2019,Yes,No,Rose,400000000186067253,MenuGroup
400000000269982696,82718e9d-6a3e-45bf-8c3c-3e686ef79684,Panini,400000000269982697,,0.00,1/3/2019,No,No,CATERING,400000000269973118,MenuGroup
400000011153817248,829ac3e4-4a8d-495f-b6a2-3e867fbede0d,Saddleback Cab Sauv 16,400000011153817249,,0.00,5/10/2021,Yes,No,Red Q-Z,400000000268246652,MenuGroup
400000001422284596,829ac99f-b0f1-49c7-a2c9-b6792e72497f,The Possessor MAG,400000001422284597,,0.00,6/7/2019,Yes,No,Red Q-Z,400000000268246652,MenuGroup
400000007551360077,82b85c24-556f-4e57-ad53-4fa2b53c1c1c,Ott Spiegel Gruner Veltliner 17,400000007551360078,,0.00,10/20/2020,No,No,WINE CLUB,400000000287676817,Menu
400000000192059151,8300c7e0-a8bc-4f62-a567-154bdc34bdc5,Twomey Sauvignon Blanc 17,400000000192059152,,0.00,12/13/2018,Yes,No,White,400000000186067255,MenuGroup
400000005342817598,83148c6a-0112-47fc-96cc-333c0a1aaa29,San Michele Pinot Grigio 18,400000005342817599,,0.00,6/10/2020,Yes,No,White,400000000271238759,MenuGroup
400000039336225087,834f5081-ca91-4b1a-a612-4676bc533514,Renzo Castella Langhe Nebbiolo 21,400000039336225088,,0.00,3/7/2024,No,No,Red Q-Z,400000000268246652,MenuGroup
400000000186071105,835f886b-7d20-4f4c-8266-929843979efd,Mousse Terre d'Illite Brut 12,400000000186071106,,0.00,12/11/2018,Yes,No,Bubbles,400000000186067099,MenuGroup
400000000347449274,83711d81-6fe0-4543-8394-a324bbb6f3d6,Marc Hebrart Cuvee Reserve NV,400000000347449275,,0.00,1/21/2019,Yes,No,Bubbles,400000000186067099,MenuGroup
400000010686815078,838c57ef-91e1-4b10-a6b4-98d210fc0536,Turley Juvenile Zinfandel 19,400000010686815079,,0.00,4/20/2021,Yes,No,Red Q-Z,400000000268246652,MenuGroup
400000007925111435,83aff320-5d76-490a-a5c2-cd4ad6603ab8,Mousse l'or d'eugene brut NV,400000007925111436,,0.00,11/11/2020,Yes,No,Bubbles,400000000186067099,MenuGroup
400000002353732898,83b624de-1894-409e-b840-cce68eafd61b,Girardin Eclat Calcaire Blanc 17,400000002353732899,,0.00,9/5/2019,Yes,No,White,400000000186067255,MenuGroup
400000002077322655,83b6bdf9-ba02-45f3-97f8-c1ae9e9446b0,Beringer Luminus Chardonnay 16,400000002077322656,,0.00,8/9/2019,Yes,No,White,400000000186067255,MenuGroup
400000000353238046,840800ed-a8fb-42af-b27c-2d2f9074caf0,Bubbles,400000000353238047,,0.00,1/23/2019,No,No,RETAIL,400000000353235501,Menu
400000002684285230,840e5d40-2de0-412e-95cb-dccd46e68708,Liebart Regnier Extra Brut NV,400000002684285231,,0.00,10/7/2019,Yes,No,WINE CLUB,400000000287676817,Menu
400000000192058932,84188fce-2088-410f-976c-9fbdfa298056,Borgo Paglianetto Jera Verdicchio 11,400000000192058933,,0.00,12/13/2018,Yes,No,White,400000000186067255,MenuGroup
400000000561591682,845b911e-493b-49da-8077-afd2c4effba1,Dom Herbauges Muscadet 13,400000000561591683,,0.00,2/28/2019,Yes,No,White,400000000186067255,MenuGroup
400000000910625873,848cbf6b-dd50-44ff-8b71-7caddf21cd59,Duband Cotes de Nuits Villages 14,400000000910625874,,0.00,4/12/2019,Yes,No,Red A-K,400000000186067251,MenuGroup
